Series ID,Year,Period,Label,Value
APU0000704111,1984,M11,1984 Nov,1.867
APU0000704111,1984,M12,1984 Dec,1.890
APU0000704111,1985,M01,1985 Jan,1.952
APU0000704111,1985,M02,1985 Feb,1.966
APU0000704111,1985,M03,1985 Mar,1.956
APU0000704111,1985,M04,1985 Apr,1.948
APU0000704111,1985,M05,1985 May,1.928
APU0000704111,1985,M06,1985 Jun,1.894
APU0000704111,1985,M07,1985 Jul,1.951
APU0000704111,1985,M08,1985 Aug,1.960
APU0000704111,1985,M09,1985 Sep,1.926
APU0000704111,1985,M10,1985 Oct,1.945
APU0000704111,1985,M11,1985 Nov,1.932
APU0000704111,1985,M12,1985 Dec,1.918
APU0000704111,1986,M01,1986 Jan,1.935
APU0000704111,1986,M02,1986 Feb,1.956
APU0000704111,1986,M03,1986 Mar,1.892
APU0000704111,1986,M04,1986 Apr,1.871
APU0000704111,1986,M05,1986 May,1.869
APU0000704111,1986,M06,1986 Jun,1.953
APU0000704111,1986,M07,1986 Jul,2.157
APU0000704111,1986,M08,1986 Aug,2.332
APU0000704111,1986,M09,1986 Sep,2.373
APU0000704111,1986,M10,1986 Oct,2.298
APU0000704111,1986,M11,1986 Nov,2.187
APU0000704111,1986,M12,1986 Dec,2.159
APU0000704111,1987,M01,1987 Jan,2.118
APU0000704111,1987,M02,1987 Feb,2.091
APU0000704111,1987,M03,1987 Mar,2.095
APU0000704111,1987,M04,1987 Apr,2.076
APU0000704111,1987,M05,1987 May,2.112
APU0000704111,1987,M06,1987 Jun,2.126
APU0000704111,1987,M07,1987 Jul,2.231
APU0000704111,1987,M08,1987 Aug,2.284
APU0000704111,1987,M09,1987 Sep,2.280
APU0000704111,1987,M10,1987 Oct,2.193
APU0000704111,1987,M11,1987 Nov,2.071
APU0000704111,1987,M12,1987 Dec,2.020
APU0000704111,1988,M01,1988 Jan,1.954
APU0000704111,1988,M02,1988 Feb,1.940
APU0000704111,1988,M03,1988 Mar,1.919
APU0000704111,1988,M04,1988 Apr,1.907
APU0000704111,1988,M05,1988 May,1.900
APU0000704111,1988,M06,1988 Jun,1.904
APU0000704111,1988,M07,1988 Jul,1.908
APU0000704111,1988,M08,1988 Aug,1.879
APU0000704111,1988,M09,1988 Sep,1.835
APU0000704111,1988,M10,1988 Oct,1.860
APU0000704111,1988,M11,1988 Nov,1.802
APU0000704111,1988,M12,1988 Dec,1.792
APU0000704111,1989,M01,1989 Jan,1.805
APU0000704111,1989,M02,1989 Feb,1.799
APU0000704111,1989,M03,1989 Mar,1.787
APU0000704111,1989,M04,1989 Apr,1.747
APU0000704111,1989,M05,1989 May,1.680
APU0000704111,1989,M06,1989 Jun,1.692
APU0000704111,1989,M07,1989 Jul,1.710
APU0000704111,1989,M08,1989 Aug,1.721
APU0000704111,1989,M09,1989 Sep,1.716
APU0000704111,1989,M10,1989 Oct,1.768
APU0000704111,1989,M11,1989 Nov,1.820
APU0000704111,1989,M12,1989 Dec,1.956
APU0000704111,1990,M01,1990 Jan,1.966
APU0000704111,1990,M02,1990 Feb,2.009
APU0000704111,1990,M03,1990 Mar,1.991
APU0000704111,1990,M04,1990 Apr,1.979
APU0000704111,1990,M05,1990 May,2.044
APU0000704111,1990,M06,1990 Jun,2.147
APU0000704111,1990,M07,1990 Jul,2.210
APU0000704111,1990,M08,1990 Aug,2.243
APU0000704111,1990,M09,1990 Sep,2.176
APU0000704111,1990,M10,1990 Oct,2.208
APU0000704111,1990,M11,1990 Nov,2.242
APU0000704111,1990,M12,1990 Dec,2.283
APU0000704111,1991,M01,1991 Jan,2.257
APU0000704111,1991,M02,1991 Feb,2.301
APU0000704111,1991,M03,1991 Mar,2.318
APU0000704111,1991,M04,1991 Apr,2.271
APU0000704111,1991,M05,1991 May,2.311
APU0000704111,1991,M06,1991 Jun,2.305
APU0000704111,1991,M07,1991 Jul,2.309
APU0000704111,1991,M08,1991 Aug,2.219
APU0000704111,1991,M09,1991 Sep,2.160
APU0000704111,1991,M10,1991 Oct,2.121
APU0000704111,1991,M11,1991 Nov,2.071
APU0000704111,1991,M12,1991 Dec,1.994
APU0000704111,1992,M01,1992 Jan,1.957
APU0000704111,1992,M02,1992 Feb,1.954
APU0000704111,1992,M03,1992 Mar,1.922
APU0000704111,1992,M04,1992 Apr,1.915
APU0000704111,1992,M05,1992 May,1.904
APU0000704111,1992,M06,1992 Jun,1.926
APU0000704111,1992,M07,1992 Jul,1.937
APU0000704111,1992,M08,1992 Aug,1.938
APU0000704111,1992,M09,1992 Sep,1.925
APU0000704111,1992,M10,1992 Oct,1.892
APU0000704111,1992,M11,1992 Nov,1.850
APU0000704111,1992,M12,1992 Dec,1.863
APU0000704111,1993,M01,1993 Jan,1.874
APU0000704111,1993,M02,1993 Feb,1.840
APU0000704111,1993,M03,1993 Mar,1.802
APU0000704111,1993,M04,1993 Apr,1.892
APU0000704111,1993,M05,1993 May,1.910
APU0000704111,1993,M06,1993 Jun,1.949
APU0000704111,1993,M07,1993 Jul,1.955
APU0000704111,1993,M08,1993 Aug,1.954
APU0000704111,1993,M09,1993 Sep,1.982
APU0000704111,1993,M10,1993 Oct,1.988
APU0000704111,1993,M11,1993 Nov,2.008
APU0000704111,1993,M12,1993 Dec,2.018
APU0000704111,1994,M01,1994 Jan,2.041
APU0000704111,1994,M02,1994 Feb,2.019
APU0000704111,1994,M03,1994 Mar,2.017
APU0000704111,1994,M04,1994 Apr,2.063
APU0000704111,1994,M05,1994 May,2.016
APU0000704111,1994,M06,1994 Jun,1.985
APU0000704111,1994,M07,1994 Jul,2.000
APU0000704111,1994,M08,1994 Aug,1.987
APU0000704111,1994,M09,1994 Sep,1.973
APU0000704111,1994,M10,1994 Oct,1.965
APU0000704111,1994,M11,1994 Nov,1.917
APU0000704111,1994,M12,1994 Dec,1.892
APU0000704111,1995,M01,1995 Jan,1.930
APU0000704111,1995,M02,1995 Feb,1.930
APU0000704111,1995,M03,1995 Mar,1.910
APU0000704111,1995,M04,1995 Apr,1.890
APU0000704111,1995,M05,1995 May,1.918
APU0000704111,1995,M06,1995 Jun,1.896
APU0000704111,1995,M07,1995 Jul,1.906
APU0000704111,1995,M08,1995 Aug,1.968
APU0000704111,1995,M09,1995 Sep,2.042
APU0000704111,1995,M10,1995 Oct,2.117
APU0000704111,1995,M11,1995 Nov,2.155
APU0000704111,1995,M12,1995 Dec,2.166
APU0000704111,1996,M01,1996 Jan,2.138
APU0000704111,1996,M02,1996 Feb,2.203
APU0000704111,1996,M03,1996 Mar,2.202
APU0000704111,1996,M04,1996 Apr,2.242
APU0000704111,1996,M05,1996 May,2.345
APU0000704111,1996,M06,1996 Jun,2.493
APU0000704111,1996,M07,1996 Jul,2.542
APU0000704111,1996,M08,1996 Aug,2.682
APU0000704111,1996,M09,1996 Sep,2.809
APU0000704111,1996,M10,1996 Oct,2.721
APU0000704111,1996,M11,1996 Nov,2.656
APU0000704111,1996,M12,1996 Dec,2.642
APU0000704111,1997,M01,1997 Jan,2.664
APU0000704111,1997,M02,1997 Feb,2.651
APU0000704111,1997,M03,1997 Mar,2.657
APU0000704111,1997,M04,1997 Apr,2.660
APU0000704111,1997,M05,1997 May,2.627
APU0000704111,1997,M06,1997 Jun,2.694
APU0000704111,1997,M07,1997 Jul,2.718
APU0000704111,1997,M08,1997 Aug,2.755
APU0000704111,1997,M09,1997 Sep,2.750
APU0000704111,1997,M10,1997 Oct,2.730
APU0000704111,1997,M11,1997 Nov,2.665
APU0000704111,1997,M12,1997 Dec,2.607
APU0000704111,1998,M01,1998 Jan,2.644
APU0000704111,1998,M02,1998 Feb,2.623
APU0000704111,1998,M03,1998 Mar,2.539
APU0000704111,1998,M04,1998 Apr,2.444
APU0000704111,1998,M05,1998 May,2.438
APU0000704111,1998,M06,1998 Jun,2.457
APU0000704111,1998,M07,1998 Jul,2.517
APU0000704111,1998,M08,1998 Aug,2.513
APU0000704111,1998,M09,1998 Sep,2.576
APU0000704111,1998,M10,1998 Oct,2.567
APU0000704111,1998,M11,1998 Nov,2.619
APU0000704111,1998,M12,1998 Dec,2.580
APU0000704111,1999,M01,1999 Jan,2.523
APU0000704111,1999,M02,1999 Feb,2.520
APU0000704111,1999,M03,1999 Mar,2.507
APU0000704111,1999,M04,1999 Apr,2.445
APU0000704111,1999,M05,1999 May,2.474
APU0000704111,1999,M06,1999 Jun,2.504
APU0000704111,1999,M07,1999 Jul,2.503
APU0000704111,1999,M08,1999 Aug,2.543
APU0000704111,1999,M09,1999 Sep,2.580
APU0000704111,1999,M10,1999 Oct,2.570
APU0000704111,1999,M11,1999 Nov,2.658
APU0000704111,1999,M12,1999 Dec,2.752
APU0000704111,2000,M01,2000 Jan,2.750
APU0000704111,2000,M02,2000 Feb,2.871
APU0000704111,2000,M03,2000 Mar,2.928
APU0000704111,2000,M04,2000 Apr,2.953
APU0000704111,2000,M05,2000 May,3.006
APU0000704111,2000,M06,2000 Jun,3.132
APU0000704111,2000,M07,2000 Jul,3.168
APU0000704111,2000,M08,2000 Aug,3.200
APU0000704111,2000,M09,2000 Sep,3.209
APU0000704111,2000,M10,2000 Oct,3.069
APU0000704111,2000,M11,2000 Nov,3.053
APU0000704111,2000,M12,2000 Dec,3.028
APU0000704111,2001,M01,2001 Jan,2.994
APU0000704111,2001,M02,2001 Feb,3.065
APU0000704111,2001,M03,2001 Mar,3.159
APU0000704111,2001,M04,2001 Apr,3.114
APU0000704111,2001,M05,2001 May,3.256
APU0000704111,2001,M06,2001 Jun,3.253
APU0000704111,2001,M07,2001 Jul,3.324
APU0000704111,2001,M08,2001 Aug,3.468
APU0000704111,2001,M09,2001 Sep,3.487
APU0000704111,2001,M10,2001 Oct,3.338
APU0000704111,2001,M11,2001 Nov,3.297
APU0000704111,2001,M12,2001 Dec,3.300
APU0000704111,2002,M01,2002 Jan,3.271
APU0000704111,2002,M02,2002 Feb,3.317
APU0000704111,2002,M03,2002 Mar,3.266
APU0000704111,2002,M04,2002 Apr,3.257
APU0000704111,2002,M05,2002 May,3.182
APU0000704111,2002,M06,2002 Jun,3.193
APU0000704111,2002,M07,2002 Jul,3.231
APU0000704111,2002,M08,2002 Aug,3.269
APU0000704111,2002,M09,2002 Sep,3.155
APU0000704111,2002,M10,2002 Oct,3.240
APU0000704111,2002,M11,2002 Nov,3.211
APU0000704111,2002,M12,2002 Dec,3.242
APU0000704111,2003,M01,2003 Jan,3.195
APU0000704111,2003,M02,2003 Feb,3.281
APU0000704111,2003,M03,2003 Mar,3.216
APU0000704111,2003,M04,2003 Apr,3.287
APU0000704111,2003,M05,2003 May,3.086
APU0000704111,2003,M06,2003 Jun,3.136
APU0000704111,2003,M07,2003 Jul,3.155
APU0000704111,2003,M08,2003 Aug,3.229
APU0000704111,2003,M09,2003 Sep,3.219
APU0000704111,2003,M10,2003 Oct,3.161
APU0000704111,2003,M11,2003 Nov,3.228
APU0000704111,2003,M12,2003 Dec,3.182
APU0000704111,2004,M01,2004 Jan,3.157
APU0000704111,2004,M02,2004 Feb,3.189
APU0000704111,2004,M03,2004 Mar,3.129
APU0000704111,2004,M04,2004 Apr,3.196
APU0000704111,2004,M05,2004 May,3.330
APU0000704111,2004,M06,2004 Jun,3.420
APU0000704111,2004,M07,2004 Jul,3.470
APU0000704111,2004,M08,2004 Aug,3.622
APU0000704111,2004,M09,2004 Sep,3.589
APU0000704111,2004,M10,2004 Oct,3.606
APU0000704111,2004,M11,2004 Nov,3.438
APU0000704111,2004,M12,2004 Dec,3.369
APU0000704111,2005,M01,2005 Jan,3.367
APU0000704111,2005,M02,2005 Feb,3.395
APU0000704111,2005,M03,2005 Mar,3.355
APU0000704111,2005,M04,2005 Apr,3.331
APU0000704111,2005,M05,2005 May,3.560
APU0000704111,2005,M06,2005 Jun,3.457
APU0000704111,2005,M07,2005 Jul,3.478
APU0000704111,2005,M08,2005 Aug,3.442
APU0000704111,2005,M09,2005 Sep,3.404
APU0000704111,2005,M10,2005 Oct,3.327
APU0000704111,2005,M11,2005 Nov,3.262
APU0000704111,2005,M12,2005 Dec,3.327
APU0000704111,2006,M01,2006 Jan,3.364
APU0000704111,2006,M02,2006 Feb,3.385
APU0000704111,2006,M03,2006 Mar,3.396
APU0000704111,2006,M04,2006 Apr,3.343
APU0000704111,2006,M05,2006 May,3.309
APU0000704111,2006,M06,2006 Jun,3.399
APU0000704111,2006,M07,2006 Jul,3.508
APU0000704111,2006,M08,2006 Aug,3.559
APU0000704111,2006,M09,2006 Sep,3.552
APU0000704111,2006,M10,2006 Oct,3.610
APU0000704111,2006,M11,2006 Nov,3.444
APU0000704111,2006,M12,2006 Dec,3.458
APU0000704111,2007,M01,2007 Jan,3.510
APU0000704111,2007,M02,2007 Feb,3.566
APU0000704111,2007,M03,2007 Mar,3.464
APU0000704111,2007,M04,2007 Apr,3.496
APU0000704111,2007,M05,2007 May,3.651
APU0000704111,2007,M06,2007 Jun,3.657
APU0000704111,2007,M07,2007 Jul,3.723
APU0000704111,2007,M08,2007 Aug,3.798
APU0000704111,2007,M09,2007 Sep,3.784
APU0000704111,2007,M10,2007 Oct,3.883
APU0000704111,2007,M11,2007 Nov,3.656
APU0000704111,2007,M12,2007 Dec,3.688
APU0000704111,2008,M01,2008 Jan,3.652
APU0000704111,2008,M02,2008 Feb,3.620
APU0000704111,2008,M03,2008 Mar,3.623
APU0000704111,2008,M04,2008 Apr,3.554
APU0000704111,2008,M05,2008 May,3.637
APU0000704111,2008,M06,2008 Jun,3.655
APU0000704111,2008,M07,2008 Jul,3.605
APU0000704111,2008,M08,2008 Aug,3.842
APU0000704111,2008,M09,2008 Sep,3.725
APU0000704111,2008,M10,2008 Oct,3.745
APU0000704111,2008,M11,2008 Nov,3.597
APU0000704111,2008,M12,2008 Dec,3.670
APU0000704111,2009,M01,2009 Jan,3.730
APU0000704111,2009,M02,2009 Feb,3.620
APU0000704111,2009,M03,2009 Mar,3.590
APU0000704111,2009,M04,2009 Apr,3.581
APU0000704111,2009,M05,2009 May,3.663
APU0000704111,2009,M06,2009 Jun,3.621
APU0000704111,2009,M07,2009 Jul,3.640
APU0000704111,2009,M08,2009 Aug,3.588
APU0000704111,2009,M09,2009 Sep,3.592
APU0000704111,2009,M10,2009 Oct,3.603
APU0000704111,2009,M11,2009 Nov,3.498
APU0000704111,2009,M12,2009 Dec,3.570
APU0000704111,2010,M01,2010 Jan,3.630
APU0000704111,2010,M02,2010 Feb,3.642
APU0000704111,2010,M03,2010 Mar,3.669
APU0000704111,2010,M04,2010 Apr,3.643
APU0000704111,2010,M05,2010 May,3.862
APU0000704111,2010,M06,2010 Jun,4.046
APU0000704111,2010,M07,2010 Jul,4.213
APU0000704111,2010,M08,2010 Aug,4.353
APU0000704111,2010,M09,2010 Sep,4.574
APU0000704111,2010,M10,2010 Oct,4.773
APU0000704111,2010,M11,2010 Nov,4.697
APU0000704111,2010,M12,2010 Dec,4.160
APU0000704111,2011,M01,2011 Jan,4.250
APU0000704111,2011,M02,2011 Feb,4.366
APU0000704111,2011,M03,2011 Mar,4.537
APU0000704111,2011,M04,2011 Apr,4.662
APU0000704111,2011,M05,2011 May,4.770
APU0000704111,2011,M06,2011 Jun,4.840
APU0000704111,2011,M07,2011 Jul,4.755
APU0000704111,2011,M08,2011 Aug,4.770
APU0000704111,2011,M09,2011 Sep,4.819
APU0000704111,2011,M10,2011 Oct,4.586
APU0000704111,2011,M11,2011 Nov,4.637
APU0000704111,2011,M12,2011 Dec,4.550
APU0000704111,2012,M01,2012 Jan,4.571
APU0000704111,2012,M02,2012 Feb,4.655
APU0000704111,2012,M03,2012 Mar,4.600
APU0000704111,2012,M04,2012 Apr,4.533
APU0000704111,2012,M05,2012 May,4.385
APU0000704111,2012,M06,2012 Jun,4.326
APU0000704111,2012,M07,2012 Jul,4.365
APU0000704111,2012,M08,2012 Aug,4.609
APU0000704111,2012,M09,2012 Sep,4.692
APU0000704111,2012,M10,2012 Oct,4.661
APU0000704111,2012,M11,2012 Nov,4.640
APU0000704111,2012,M12,2012 Dec,4.639
APU0000704111,2013,M01,2013 Jan,4.722
APU0000704111,2013,M02,2013 Feb,4.831
APU0000704111,2013,M03,2013 Mar,4.909
APU0000704111,2013,M04,2013 Apr,4.887
APU0000704111,2013,M05,2013 May,5.092
APU0000704111,2013,M06,2013 Jun,5.334
APU0000704111,2013,M07,2013 Jul,5.494
APU0000704111,2013,M08,2013 Aug,5.618
APU0000704111,2013,M09,2013 Sep,5.680
APU0000704111,2013,M10,2013 Oct,5.708
APU0000704111,2013,M11,2013 Nov,5.615
APU0000704111,2013,M12,2013 Dec,5.544
APU0000704111,2014,M01,2014 Jan,5.563
APU0000704111,2014,M02,2014 Feb,5.461
APU0000704111,2014,M03,2014 Mar,5.552
APU0000704111,2014,M04,2014 Apr,5.690
APU0000704111,2014,M05,2014 May,6.048
APU0000704111,2014,M06,2014 Jun,6.106
APU0000704111,2014,M07,2014 Jul,6.009
APU0000704111,2014,M08,2014 Aug,6.068
APU0000704111,2014,M09,2014 Sep,5.953
APU0000704111,2014,M10,2014 Oct,5.759
APU0000704111,2014,M11,2014 Nov,5.574
APU0000704111,2014,M12,2014 Dec,5.531
APU0000704111,2015,M01,2015 Jan,5.589
APU0000704111,2015,M02,2015 Feb,5.472
APU0000704111,2015,M03,2015 Mar,5.367
APU0000704111,2015,M04,2015 Apr,5.211
APU0000704111,2015,M05,2015 May,4.940
APU0000704111,2015,M06,2015 Jun,5.059
APU0000704111,2015,M07,2015 Jul,5.184
APU0000704111,2015,M08,2015 Aug,5.410
APU0000704111,2015,M09,2015 Sep,5.734
APU0000704111,2015,M10,2015 Oct,5.899
APU0000704111,2015,M11,2015 Nov,5.847
APU0000704111,2015,M12,2015 Dec,5.734
APU0000704111,2016,M01,2016 Jan,5.656
APU0000704111,2016,M02,2016 Feb,5.394
APU0000704111,2016,M03,2016 Mar,5.494
APU0000704111,2016,M04,2016 Apr,5.613
APU0000704111,2016,M05,2016 May,5.552
APU0000704111,2016,M06,2016 Jun,5.374
APU0000704111,2016,M07,2016 Jul,5.454
APU0000704111,2016,M08,2016 Aug,5.448
APU0000704111,2016,M09,2016 Sep,5.481
APU0000704111,2016,M10,2016 Oct,5.375
APU0000704111,2016,M11,2016 Nov,5.106
APU0000704111,2016,M12,2016 Dec,5.102
APU0000704111,2017,M01,2017 Jan,5.180
APU0000704111,2017,M02,2017 Feb,5.334
APU0000704111,2017,M03,2017 Mar,5.745
APU0000704111,2017,M04,2017 Apr,5.775
APU0000704111,2017,M05,2017 May,5.699
APU0000704111,2017,M06,2017 Jun,5.665
APU0000704111,2017,M07,2017 Jul,5.819
APU0000704111,2017,M08,2017 Aug,6.241
APU0000704111,2017,M09,2017 Sep,6.366
APU0000704111,2017,M10,2017 Oct,6.066
APU0000704111,2017,M11,2017 Nov,5.708
APU0000704111,2017,M12,2017 Dec,5.629
APU0000704111,2018,M01,2018 Jan,5.654
APU0000704111,2018,M02,2018 Feb,5.533
APU0000704111,2018,M03,2018 Mar,5.527
APU0000704111,2018,M04,2018 Apr,5.421
APU0000704111,2018,M05,2018 May,5.452
APU0000704111,2018,M06,2018 Jun,5.247
APU0000704111,2018,M07,2018 Jul,5.418
APU0000704111,2018,M08,2018 Aug,5.577
APU0000704111,2018,M09,2018 Sep,5.501
APU0000704111,2018,M10,2018 Oct,5.370
APU0000704111,2018,M11,2018 Nov,5.392
APU0000704111,2018,M12,2018 Dec,5.502
APU0000704111,2019,M01,2019 Jan,5.518
APU0000704111,2019,M02,2019 Feb,5.502
APU0000704111,2019,M03,2019 Mar,5.608
APU0000704111,2019,M04,2019 Apr,5.552
APU0000704111,2019,M05,2019 May,5.812
APU0000704111,2019,M06,2019 Jun,5.878
APU0000704111,2019,M07,2019 Jul,5.701
APU0000704111,2019,M08,2019 Aug,5.576
APU0000704111,2019,M09,2019 Sep,5.571
APU0000704111,2019,M10,2019 Oct,5.653
APU0000704111,2019,M11,2019 Nov,5.505
APU0000704111,2019,M12,2019 Dec,5.474
APU0000704111,2020,M01,2020 Jan,5.505
APU0000704111,2020,M02,2020 Feb,5.497
APU0000704111,2020,M03,2020 Mar,5.257
APU0000704111,2020,M04,2020 Apr,5.346
APU0000704111,2020,M05,2020 May,5.348
APU0000704111,2020,M06,2020 Jun,5.772
APU0000704111,2020,M07,2020 Jul,5.776
APU0000704111,2020,M08,2020 Aug,5.559
APU0000706111,1980,M01,1980 Jan,0.699
APU0000706111,1980,M02,1980 Feb,0.673
APU0000706111,1980,M03,1980 Mar,0.655
APU0000706111,1980,M04,1980 Apr,0.638
APU0000706111,1980,M05,1980 May,0.628
APU0000706111,1980,M06,1980 Jun,0.640
APU0000706111,1980,M07,1980 Jul,0.710
APU0000706111,1980,M08,1980 Aug,0.751
APU0000706111,1980,M09,1980 Sep,0.791
APU0000706111,1980,M10,1980 Oct,0.792
APU0000706111,1980,M11,1980 Nov,0.766
APU0000706111,1980,M12,1980 Dec,0.760
APU0000706111,1981,M01,1981 Jan,0.749
APU0000706111,1981,M02,1981 Feb,0.759
APU0000706111,1981,M03,1981 Mar,0.755
APU0000706111,1981,M04,1981 Apr,0.734
APU0000706111,1981,M05,1981 May,0.706
APU0000706111,1981,M06,1981 Jun,0.717
APU0000706111,1981,M07,1981 Jul,0.767
APU0000706111,1981,M08,1981 Aug,0.752
APU0000706111,1981,M09,1981 Sep,0.728
APU0000706111,1981,M10,1981 Oct,0.712
APU0000706111,1981,M11,1981 Nov,0.702
APU0000706111,1981,M12,1981 Dec,0.700
APU0000706111,1982,M01,1982 Jan,0.712
APU0000706111,1982,M02,1982 Feb,0.726
APU0000706111,1982,M03,1982 Mar,0.715
APU0000706111,1982,M04,1982 Apr,0.712
APU0000706111,1982,M05,1982 May,0.720
APU0000706111,1982,M06,1982 Jun,0.732
APU0000706111,1982,M07,1982 Jul,0.740
APU0000706111,1982,M08,1982 Aug,0.717
APU0000706111,1982,M09,1982 Sep,0.713
APU0000706111,1982,M10,1982 Oct,0.700
APU0000706111,1982,M11,1982 Nov,0.694
APU0000706111,1982,M12,1982 Dec,0.682
APU0000706111,1983,M01,1983 Jan,0.689
APU0000706111,1983,M02,1983 Feb,0.699
APU0000706111,1983,M03,1983 Mar,0.698
APU0000706111,1983,M04,1983 Apr,0.676
APU0000706111,1983,M05,1983 May,0.687
APU0000706111,1983,M06,1983 Jun,0.699
APU0000706111,1983,M07,1983 Jul,0.724
APU0000706111,1983,M08,1983 Aug,0.740
APU0000706111,1983,M09,1983 Sep,0.769
APU0000706111,1983,M10,1983 Oct,0.737
APU0000706111,1983,M11,1983 Nov,0.766
APU0000706111,1983,M12,1983 Dec,0.812
APU0000706111,1984,M01,1984 Jan,0.839
APU0000706111,1984,M02,1984 Feb,0.867
APU0000706111,1984,M03,1984 Mar,0.848
APU0000706111,1984,M04,1984 Apr,0.844
APU0000706111,1984,M05,1984 May,0.811
APU0000706111,1984,M06,1984 Jun,0.817
APU0000706111,1984,M07,1984 Jul,0.829
APU0000706111,1984,M08,1984 Aug,0.788
APU0000706111,1984,M09,1984 Sep,0.790
APU0000706111,1984,M10,1984 Oct,0.764
APU0000706111,1984,M11,1984 Nov,0.771
APU0000706111,1984,M12,1984 Dec,0.753
APU0000706111,1985,M01,1985 Jan,0.773
APU0000706111,1985,M02,1985 Feb,0.772
APU0000706111,1985,M03,1985 Mar,0.769
APU0000706111,1985,M04,1985 Apr,0.764
APU0000706111,1985,M05,1985 May,0.745
APU0000706111,1985,M06,1985 Jun,0.761
APU0000706111,1985,M07,1985 Jul,0.753
APU0000706111,1985,M08,1985 Aug,0.757
APU0000706111,1985,M09,1985 Sep,0.762
APU0000706111,1985,M10,1985 Oct,0.749
APU0000706111,1985,M11,1985 Nov,0.778
APU0000706111,1985,M12,1985 Dec,0.776
APU0000706111,1986,M01,1986 Jan,0.766
APU0000706111,1986,M02,1986 Feb,0.771
APU0000706111,1986,M03,1986 Mar,0.767
APU0000706111,1986,M04,1986 Apr,0.752
APU0000706111,1986,M05,1986 May,0.769
APU0000706111,1986,M06,1986 Jun,0.795
APU0000706111,1986,M07,1986 Jul,0.889
APU0000706111,1986,M08,1986 Aug,0.958
APU0000706111,1986,M09,1986 Sep,0.910
APU0000706111,1986,M10,1986 Oct,0.900
APU0000706111,1986,M11,1986 Nov,0.878
APU0000706111,1986,M12,1986 Dec,0.865
APU0000706111,1987,M01,1987 Jan,0.821
APU0000706111,1987,M02,1987 Feb,0.832
APU0000706111,1987,M03,1987 Mar,0.804
APU0000706111,1987,M04,1987 Apr,0.792
APU0000706111,1987,M05,1987 May,0.782
APU0000706111,1987,M06,1987 Jun,0.771
APU0000706111,1987,M07,1987 Jul,0.755
APU0000706111,1987,M08,1987 Aug,0.785
APU0000706111,1987,M09,1987 Sep,0.793
APU0000706111,1987,M10,1987 Oct,0.791
APU0000706111,1987,M11,1987 Nov,0.756
APU0000706111,1987,M12,1987 Dec,0.736
APU0000706111,1988,M01,1988 Jan,0.740
APU0000706111,1988,M02,1988 Feb,0.745
APU0000706111,1988,M03,1988 Mar,0.753
APU0000706111,1988,M04,1988 Apr,0.760
APU0000706111,1988,M05,1988 May,0.796
APU0000706111,1988,M06,1988 Jun,0.868
APU0000706111,1988,M07,1988 Jul,0.937
APU0000706111,1988,M08,1988 Aug,0.961
APU0000706111,1988,M09,1988 Sep,0.975
APU0000706111,1988,M10,1988 Oct,0.932
APU0000706111,1988,M11,1988 Nov,0.892
APU0000706111,1988,M12,1988 Dec,0.885
APU0000706111,1989,M01,1989 Jan,0.905
APU0000706111,1989,M02,1989 Feb,0.899
APU0000706111,1989,M03,1989 Mar,0.913
APU0000706111,1989,M04,1989 Apr,0.932
APU0000706111,1989,M05,1989 May,0.961
APU0000706111,1989,M06,1989 Jun,0.982
APU0000706111,1989,M07,1989 Jul,0.964
APU0000706111,1989,M08,1989 Aug,0.954
APU0000706111,1989,M09,1989 Sep,0.942
APU0000706111,1989,M10,1989 Oct,0.910
APU0000706111,1989,M11,1989 Nov,0.879
APU0000706111,1989,M12,1989 Dec,0.883
APU0000706111,1990,M01,1990 Jan,0.882
APU0000706111,1990,M02,1990 Feb,0.896
APU0000706111,1990,M03,1990 Mar,0.928
APU0000706111,1990,M04,1990 Apr,0.897
APU0000706111,1990,M05,1990 May,0.902
APU0000706111,1990,M06,1990 Jun,0.928
APU0000706111,1990,M07,1990 Jul,0.917
APU0000706111,1990,M08,1990 Aug,0.912
APU0000706111,1990,M09,1990 Sep,0.907
APU0000706111,1990,M10,1990 Oct,0.883
APU0000706111,1990,M11,1990 Nov,0.880
APU0000706111,1990,M12,1990 Dec,0.858
APU0000706111,1991,M01,1991 Jan,0.886
APU0000706111,1991,M02,1991 Feb,0.903
APU0000706111,1991,M03,1991 Mar,0.899
APU0000706111,1991,M04,1991 Apr,0.885
APU0000706111,1991,M05,1991 May,0.883
APU0000706111,1991,M06,1991 Jun,0.878
APU0000706111,1991,M07,1991 Jul,0.888
APU0000706111,1991,M08,1991 Aug,0.869
APU0000706111,1991,M09,1991 Sep,0.874
APU0000706111,1991,M10,1991 Oct,0.878
APU0000706111,1991,M11,1991 Nov,0.857
APU0000706111,1991,M12,1991 Dec,0.864
APU0000706111,1992,M01,1992 Jan,0.878
APU0000706111,1992,M02,1992 Feb,0.849
APU0000706111,1992,M03,1992 Mar,0.859
APU0000706111,1992,M04,1992 Apr,0.861
APU0000706111,1992,M05,1992 May,0.854
APU0000706111,1992,M06,1992 Jun,0.861
APU0000706111,1992,M07,1992 Jul,0.878
APU0000706111,1992,M08,1992 Aug,0.882
APU0000706111,1992,M09,1992 Sep,0.881
APU0000706111,1992,M10,1992 Oct,0.865
APU0000706111,1992,M11,1992 Nov,0.885
APU0000706111,1992,M12,1992 Dec,0.879
